entry_date,exit_date,entry,exit,risk,r,mfe_r,status,days,ticker,side,signal_date,rank,momentum,config
2023-07-20,2023-07-24,192.39279363664537,190.73602285584008,13.742090154076465,-0.14856228893775453,0.09903338643416498,ema_trail,3,AAPL,long,2023-07-19,0.9278846153846154,0.3642679229431023,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-30,2023-06-08,327.48142108846207,316.4522643486225,34.730623650542555,-0.3364212430960464,0.09366292329876207,ema_trail,8,MSFT,long,2023-05-26,0.9052969502407705,0.23432253196445907,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-07-19,2023-07-24,353.388368189592,337.85585009967554,37.85460719913897,-0.42899123852657484,0.0183222197929613,ema_trail,4,MSFT,long,2023-07-18,0.9439102564102564,0.4619186819585215,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-02,2023-05-05,28.621279673731713,27.76902536331952,2.8889624413769397,-0.3148178241203339,0.05388811356542083,ema_trail,4,NVDA,long,2023-05-01,0.9887640449438202,1.0791328789493337,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-09,2023-06-27,28.83982635316878,40.71967293420545,3.1100949608874053,3.8012237815906116,4.843788778386242,ema_trail,34,NVDA,long,2023-05-08,0.9887640449438202,1.015387360651995,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-10-12,2023-10-18,46.68989946190785,42.51168506984707,6.4941779258031005,-0.6577574929095203,0.12787630976298558,ema_trail,5,NVDA,long,2023-10-11,0.9759615384615384,0.6938417182155572,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-10-13,2023-10-18,46.87255588078778,42.51168506984707,6.671858619899467,-0.6676724098163532,0.02333855758921259,ema_trail,4,NVDA,long,2023-10-12,0.9807692307692307,0.7191349333297126,xmom_f126_skip21_b20_s20_atr0.5_ema10
2024-11-07,2024-11-18,146.1616297903136,139.28237084466085,19.978342462299892,-0.3589678282253154,0.16891735507207706,ema_trail,8,NVDA,long,2024-11-06,0.9585987261146497,0.47007348260905957,xmom_f126_skip21_b20_s20_atr0.5_ema10
2025-10-01,2025-10-13,185.00405809785752,187.73056363822363,23.862170791900297,0.09875452844257876,0.4344432384722455,ema_trail,9,NVDA,long,2025-09-30,0.9124203821656051,0.6072346925633505,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-19,2023-06-26,65.24328280581013,79.57713378688935,8.205100216456643,1.7310409429223643,2.827243686721977,ema_trail,25,AVGO,long,2023-05-18,0.9004815409309791,0.22878424998354174,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-22,2023-06-26,65.37759359699133,79.57713378688935,8.316914154366707,1.6915871369572053,2.7730846521492243,ema_trail,24,AVGO,long,2023-05-19,0.9052969502407705,0.25631875662720427,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-05-24,2023-06-26,65.38142483700787,79.57713378688935,8.338123817443346,1.6868238476842488,2.7655712795316862,ema_trail,22,AVGO,long,2023-05-23,0.9004815409309791,0.25095033817757995,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-07-13,2023-07-27,86.70917303432772,87.63131242381795,8.737656721154863,0.08568899732680409,0.26759394648861196,ema_trail,11,AVGO,long,2023-07-12,0.9198717948717948,0.4047931366646682,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-07-18,2023-07-27,87.38825129954925,87.63131242381795,9.416147433607236,0.007251864114391261,0.17619369190563627,ema_trail,8,AVGO,long,2023-07-17,0.9551282051282052,0.5337635560514977,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-09-01,2023-09-05,86.99178864905019,83.87045478344035,9.908795005018675,-0.3325649023154588,0.0,ema_trail,2,AVGO,long,2023-08-31,0.9551282051282052,0.5092461948592479,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-10-13,2023-10-20,88.15708073256963,84.84997929871868,12.166704026223101,-0.28630725197294365,0.1347921063933225,ema_trail,6,AVGO,long,2023-10-12,0.9166666666666666,0.37362871341518766,xmom_f126_skip21_b20_s20_atr0.5_ema10
2024-02-23,2024-03-11,127.47245981046328,124.50671343615767,14.84316533515944,-0.21698143362302855,0.8519855536084073,ema_trail,12,AVGO,long,2024-02-22,0.950479233226837,0.4473860790520321,xmom_f126_skip21_b20_s20_atr0.5_ema10
2024-06-12,2024-06-25,146.7650358015438,157.0592085022487,21.32117809455646,0.469047375560129,1.6135928770317562,ema_trail,9,AVGO,long,2024-06-11,0.9217252396166135,0.4239442396131776,xmom_f126_skip21_b20_s20_atr0.5_ema10
2025-07-30,2025-08-04,294.98857929046596,290.0746056810316,38.02669048177137,-0.14473914764298795,0.25583958561130804,ema_trail,4,AVGO,long,2025-07-29,0.9363057324840764,0.3397365041439673,xmom_f126_skip21_b20_s20_atr0.5_ema10
2025-07-31,2025-08-04,300.59747415612446,290.0746056810316,43.56001254609623,-0.2553732832751915,0.0945784362437373,ema_trail,3,AVGO,long,2025-07-30,0.9363057324840764,0.33649143088126054,xmom_f126_skip21_b20_s20_atr0.5_ema10
2025-10-29,2025-11-04,371.1102485015621,356.52198503236366,55.14328384874858,-0.2780118066281883,0.2396655333830494,ema_trail,5,AVGO,long,2025-10-28,0.9187898089171974,0.7222100707420314,xmom_f126_skip21_b20_s20_atr0.5_ema10
2023-04-06,2023-04-26,90.36103567141232,90.18151421541597,12.640451030975015,-0.028499262127309438,0.21333675241741737,ema_trail,14,ORCL,long,2023-04-05,0.9069020866773676,0.35708979474156055,xmom_f126_skip21_b20_s20_atr0.5_ema10
