entry_date,exit_date,entry,exit,risk,r,mfe_r,status,days,ticker,side,signal_date,rank,momentum,config
2023-11-07,2023-12-07,351.83600759444016,361.2118749800961,37.840749474396375,0.22917609959958177,0.6643506579174484,ema_trail,22,MSFT,long,2023-11-06,0.9020866773675762,0.5422246745899495,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-11-17,2023-12-07,366.4892506146671,361.2118749800961,52.14245608212195,-0.11526795221027383,0.20110835923536463,ema_trail,14,MSFT,long,2023-11-16,0.9117174959871589,0.3774396662110491,xmom_f252_skip21_b20_s20_atr0.5_ema20
2024-01-11,2024-02-20,378.64313944413783,396.28600214507156,24.261966278740886,0.6959690005356715,1.4078141998001652,ema_trail,27,MSFT,long,2024-01-10,0.9118589743589743,0.6623295968960763,xmom_f252_skip21_b20_s20_atr0.5_ema20
2024-01-12,2024-02-20,378.1428865038529,396.28600214507156,23.921932341215438,0.726815443677807,1.4487372127066342,ema_trail,26,MSFT,long,2024-01-11,0.9150641025641025,0.6368462734868932,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-05-02,2023-06-28,28.621279673731713,41.03705596923828,2.8889624413769397,4.277845069619102,5.2902002226843745,time,40,NVDA,long,2023-05-01,0.9502407704654896,0.38553129909969175,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-05-09,2023-07-06,28.83982635316878,42.021141052246094,3.1100949608874053,4.219689498685403,4.843788778386242,time,40,NVDA,long,2023-05-08,0.9534510433386838,0.4361210564321776,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-10-12,2023-10-18,46.68989946190785,42.51168506984707,6.4941779258031005,-0.6577574929095203,0.12787630976298558,ema_trail,5,NVDA,long,2023-10-11,0.9967897271268058,2.8472531605572677,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-10-13,2023-10-18,46.87255588078778,42.51168506984707,6.671858619899467,-0.6676724098163532,0.02333855758921259,ema_trail,4,NVDA,long,2023-10-12,0.9967897271268058,2.9282606885667493,xmom_f252_skip21_b20_s20_atr0.5_ema20
2024-01-09,2024-03-06,52.30802809263291,88.54676818847656,7.244386316264112,4.9878792298161905,5.143427142945077,time,40,NVDA,long,2024-01-08,0.9935897435897436,2.1912499311547364,xmom_f252_skip21_b20_s20_atr0.5_ema20
2024-01-12,2024-03-11,54.523089827328256,85.62582397460938,8.028538154758387,3.8604397675132174,5.319604859208307,time,40,NVDA,long,2024-01-11,0.9903846153846154,1.9321571189869853,xmom_f252_skip21_b20_s20_atr0.5_ema20
2024-11-07,2024-11-19,146.1616297903136,141.09954425974988,19.978342462299892,-0.2680106620580958,0.16891735507207706,ema_trail,9,NVDA,long,2024-11-06,0.9792332268370607,1.905514635430337,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-07-13,2023-08-04,86.70917303432772,85.36266065735673,8.737656721154863,-0.17395175520683043,0.26759394648861196,ema_trail,17,AVGO,long,2023-07-12,0.942215088282504,0.7065509196092803,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-07-18,2023-08-04,87.38825129954925,85.36266065735673,9.416147433607236,-0.23368019248915745,0.17619369190563627,ema_trail,14,AVGO,long,2023-07-17,0.9502407704654896,0.8726317476875345,xmom_f252_skip21_b20_s20_atr0.5_ema20
2023-09-01,2023-09-08,86.99178864905019,82.47085669949473,9.908795005018675,-0.47381296358191366,0.0,ema_trail,5,AVGO,long,2023-08-31,0.9550561797752809,0.8141913718791443,xmom_f252_skip21_b20_s20_atr0.5_ema20
