entry_date,exit_date,entry,exit,risk,r,mfe_r,status,days,ticker,side,signal_date,rank,momentum,config
2023-07-20,2023-07-24,192.39279363664537,190.73602285584008,25.645171499926732,-0.07960782668520708,0.05306752285301256,ema_trail,3,AAPL,long,2023-07-19,0.9278846153846154,0.3642679229431023,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-07-19,2023-07-24,353.388368189592,337.85585009967554,51.91188584415818,-0.31282421284109607,0.01336072504399087,ema_trail,4,MSFT,long,2023-07-18,0.9439102564102564,0.4619186819585215,xmom_f126_skip21_b55_s40_atr0.5_ema10
2025-10-01,2025-10-13,185.00405809785752,187.73056363822363,23.862170791900297,0.09875452844257876,0.4344432384722455,ema_trail,9,NVDA,long,2025-09-30,0.9124203821656051,0.6072346925633505,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-05-19,2023-06-26,65.24328280581013,79.57713378688935,8.205100216456643,1.7310409429223643,2.827243686721977,ema_trail,25,AVGO,long,2023-05-18,0.9004815409309791,0.22878424998354174,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-05-22,2023-06-26,65.37759359699133,79.57713378688935,8.316914154366707,1.6915871369572053,2.7730846521492243,ema_trail,24,AVGO,long,2023-05-19,0.9052969502407705,0.25631875662720427,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-05-24,2023-06-26,65.38142483700787,79.57713378688935,8.338123817443346,1.6868238476842488,2.7655712795316862,ema_trail,22,AVGO,long,2023-05-23,0.9004815409309791,0.25095033817757995,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-04-06,2023-04-26,90.36103567141232,90.18151421541597,12.640451030975015,-0.028499262127309438,0.21333675241741737,ema_trail,14,ORCL,long,2023-04-05,0.9069020866773676,0.35708979474156055,xmom_f126_skip21_b55_s40_atr0.5_ema10
2024-11-07,2024-11-18,177.58376594919665,180.74159908701915,24.923094858726103,0.11245255141107974,0.4206381284529194,ema_trail,8,ORCL,long,2024-11-06,0.9601910828025477,0.4895844136311589,xmom_f126_skip21_b55_s40_atr0.5_ema10
2024-11-08,2024-11-18,182.6637481040748,180.74159908701915,27.052771698069307,-0.08455608685105863,0.1997437409393657,ema_trail,7,ORCL,long,2024-11-07,0.964968152866242,0.5328651566573395,xmom_f126_skip21_b55_s40_atr0.5_ema10
2023-05-10,2023-06-02,201.45473780869372,209.2793410361326,28.40151770428176,0.26131328012455485,0.6942881829406319,ema_trail,17,CRM,long,2023-05-09,0.9036918138041734,0.3700365052270109,xmom_f126_skip21_b55_s40_atr0.5_ema10
