entry_date,exit_date,entry,exit,risk,r,mfe_r,status,days,ticker,side,signal_date,rank,momentum,config
2023-07-20,2023-08-04,192.39279363664537,182.95513345446872,13.742090154076465,-0.7147708725034231,0.1514207352676713,ema_trail,12,AAPL,long,2023-07-19,0.9278846153846154,0.3642679229431023,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-30,2023-06-27,327.48142108846207,324.1892578253604,34.730623650542555,-0.11364973301355961,0.45678891765580143,ema_trail,20,MSFT,long,2023-05-26,0.9052969502407705,0.23432253196445907,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-07-19,2023-07-27,353.388368189592,332.60994176424407,37.85460719913897,-0.5675716841731165,0.0183222197929613,ema_trail,7,MSFT,long,2023-07-18,0.9439102564102564,0.4619186819585215,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-02,2023-06-28,28.621279673731713,41.03705596923828,2.8889624413769397,4.277845069619102,5.2902002226843745,time,40,NVDA,long,2023-05-01,0.9887640449438202,1.0791328789493337,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-09,2023-07-06,28.83982635316878,42.021141052246094,3.1100949608874053,4.219689498685403,4.843788778386242,time,40,NVDA,long,2023-05-08,0.9887640449438202,1.015387360651995,xmom_f126_skip21_b55_s20_atr0.5_ema20
2024-11-07,2024-11-19,146.1616297903136,141.09954425974988,19.978342462299892,-0.2680106620580958,0.16891735507207706,ema_trail,9,NVDA,long,2024-11-06,0.9585987261146497,0.47007348260905957,xmom_f126_skip21_b55_s20_atr0.5_ema20
2025-10-01,2025-10-15,185.00405809785752,184.56460739230218,23.862170791900297,-0.033922262513761736,0.4344432384722455,ema_trail,11,NVDA,long,2025-09-30,0.9124203821656051,0.6072346925633505,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-19,2023-07-18,65.24328280581013,87.14228820800781,8.205100216456643,2.6530472830698417,2.827243686721977,time,40,AVGO,long,2023-05-18,0.9004815409309791,0.22878424998354174,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-22,2023-07-19,65.37759359699133,86.9435806274414,8.316914154366707,2.5773058907914486,2.7730846521492243,time,40,AVGO,long,2023-05-19,0.9052969502407705,0.25631875662720427,xmom_f126_skip21_b55_s20_atr0.5_ema20
2023-05-24,2023-07-21,65.38142483700787,86.49796295166016,8.338123817443346,2.5168462023886056,2.7655712795316862,time,40,AVGO,long,2023-05-23,0.9004815409309791,0.25095033817757995,xmom_f126_skip21_b55_s20_atr0.5_ema20
2024-02-23,2024-03-12,127.47245981046328,127.33894846040614,14.84316533515944,-0.02617071634699862,0.8519855536084073,ema_trail,13,AVGO,long,2024-02-22,0.950479233226837,0.4473860790520321,xmom_f126_skip21_b55_s20_atr0.5_ema20
2024-06-12,2024-07-18,146.7650358015438,155.95695385905861,21.32117809455646,0.41734973304235873,1.6135928770317562,ema_trail,25,AVGO,long,2024-06-11,0.9217252396166135,0.4239442396131776,xmom_f126_skip21_b55_s20_atr0.5_ema20
