tier,family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_risk_pct,train_pct_per_trade,train_ann_est,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_risk_pct,valid_pct_per_trade,valid_ann_est
all,pullback,1.5,2.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.5007012622720898,0.43182139743626374,1.7872981369167271,8.0,0.0,0.05393793995529054,0.0256850325929537,0.8090785266780416,544,135.90691307323752,0.37316176470588236,0.020908002205428797,1.0289490925289169,6.0,0.0,0.07177224861498835,0.0065062337981972316,0.2732618195242837
all,pullback,1.5,3.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.43899018232819076,0.6823173500135579,2.1085399712531823,13.0,0.0,0.05393793995529054,0.03648251622325955,0.7071995452508774,544,135.90691307323752,0.3327205882352941,0.22484257934985552,1.2925978700097462,7.0,0.0,0.07177224861498835,0.024454463728703777,0.880360694233336
all,pullback,1.5,4.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.36746143057503505,0.7445458629082893,2.048179998062305,21.0,0.0,0.05393793995529054,0.04089347792034064,0.49072173504408767,544,135.90691307323752,0.3180147058823529,0.4837871395440884,1.6171562528336854,9.0,0.0,0.07177224861498835,0.04211647028778452,1.1792611680579668
all,pullback,1.5,6.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.26788218793828894,0.7647648698930122,1.9221003067656606,27.0,0.0,0.05393793995529054,0.030074932007111175,0.2806993653997043,544,135.90691307323752,0.29044117647058826,0.9212184453112118,2.1310764832734392,10.0,0.0,0.07177224861498835,0.0780451421287965,1.9667375816456718
all,pullback,2.0,0.5,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.7503506311360448,0.08227223061748075,1.3060976528491348,3.0,0.0,0.07191725327372075,0.006753331685377168,0.5672798615716821,544,135.90691307323752,0.6323529411764706,-0.109068334186315,0.7411695573254184,4.0,0.0,0.09569633148665116,-0.00897982425354466,-0.5657289279733135
all,pullback,2.0,1.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.6465638148667602,0.2468537180626525,1.6513240022825824,6.0,0.0,0.07191725327372075,0.019420945540784603,0.8156797127129534,544,135.90691307323752,0.5441176470588235,0.024844439757325885,1.0482122910864144,6.0,0.0,0.09569633148665116,0.006438582144699993,0.27042045007739973
all,pullback,2.0,2.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.5427769985974754,0.577824265918289,2.179143341113162,14.0,0.0,0.07191725327372075,0.040127517250991986,0.7222953105178558,544,135.90691307323752,0.44485294117647056,0.2646511081908378,1.4233619208441899,12.0,0.0,0.09569633148665116,0.03330331290859918,0.6993695710805827
all,pullback,2.0,3.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.45021037868162694,0.7267650021997536,2.191754224983472,29.0,0.0,0.07191725327372075,0.05216213950165641,0.4532710053247384,544,135.90691307323752,0.40808823529411764,0.5556301830610371,1.837187933811518,19.5,0.0,0.09569633148665116,0.05692663898183376,0.7356673345344671
all,pullback,2.0,4.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.36605890603085556,0.7477760677432503,2.063106887422485,37.0,0.0,0.07191725327372075,0.045363898542989396,0.308964930617117,544,135.90691307323752,0.3952205882352941,0.8965144462688192,2.322872636807547,23.0,0.0,0.09569633148665116,0.09258196822906681,1.0143763475532537
all,pullback,2.0,6.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.29873772791023845,1.0058575790355018,2.298024385418704,45.0,0.0,0.07191725327372075,0.05191142649581189,0.29070398837654654,544,135.90691307323752,0.3014705882352941,1.021546723331491,2.3052693466093896,26.5,0.0,0.09569633148665116,0.10806862893066987,1.0276714902086344
all,pullback,3.0,0.5,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.7699859747545582,0.12925591083389254,1.5377477570712583,6.0,0.0,0.10787587991058108,0.015447993367618535,0.6488157214399785,542,135.4072553045859,0.6955719557195572,0.013819233050615451,1.042230474055199,6.0,0.0,0.14317989683661664,0.001715903022079591,0.07206792692734282
all,pullback,3.0,1.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.6928471248246845,0.3564774737517476,2.110589334623842,12.0,0.0,0.10787587991058108,0.0400586918021014,0.8412325278441294,542,135.4072553045859,0.6051660516605166,0.17794103425322283,1.4197027776711895,12.0,0.0,0.14317989683661664,0.030526665113395367,0.6410599673813028
all,pullback,3.0,2.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.541374474053296,0.5794910208748253,2.1781213855075015,39.0,0.0,0.10787587991058108,0.060314699153975186,0.389725748379532,542,135.4072553045859,0.5055350553505535,0.48053761847466847,1.913534333279708,31.5,0.0,0.14317989683661664,0.07244058513044475,0.579524681043558
all,pullback,3.0,3.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.39831697054698456,0.5418664025219027,1.8426432963729862,62.0,0.0,0.10787587991058108,0.035841062333823344,0.14567657593747552,542,135.4072553045859,0.46494464944649444,0.8190814936617523,2.437293269316466,50.0,0.0,0.14317989683661664,0.12697142121680166,0.6399359629326803
all,pullback,3.0,4.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.3590462833099579,0.7423930066701655,2.0847057661902664,83.0,0.0,0.10787587991058108,0.050459916295380235,0.15320360128235927,542,135.4072553045859,0.3763837638376384,0.8302986567497377,2.236443096647354,74.0,0.0,0.14317989683661664,0.12977183536791378,0.441925709631274
all,pullback,3.0,6.0,2022,"{""family"": ""pullback"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": true, ""strong_close"": false}",713,101.77747360187719,0.33099579242636745,1.2490948452601847,2.7446045314619427,122.0,0.005610098176718092,0.10787587991058108,0.09079957471685199,0.18755321990694016,542,135.4072553045859,0.2656826568265683,0.7997596478109328,2.010543023041163,80.0,0.0,0.14317989683661664,0.12031102756783067,0.3789797368386666
all,breakout,1.0,0.5,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.6458515283842795,-0.21136057893270613,0.5363379282538809,2.0,0.0,0.019718065215662058,-0.0036508667873362613,-0.46000921520436894,1429,357.00547570157426,0.6137158852344297,-0.19467096157418026,0.5779204883307967,2.0,0.0,0.02624919063010008,-0.005485609423450994,-0.6911867873548252
all,breakout,1.0,1.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.506113537117904,-0.18673806314373279,0.7047420067415564,3.0,0.0,0.019718065215662058,-0.0030867213872204356,-0.2592845965265166,1429,357.00547570157426,0.49545136459062283,-0.13984253496119134,0.7689589084052132,3.0,0.0,0.02624919063010008,-0.0037412756130071746,-0.3142671514926027
all,breakout,1.0,2.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.3703056768558952,-0.1086527278227999,0.8645925670827149,5.0,0.0,0.019718065215662058,-0.0020831152463609156,-0.10498900841659013,1429,357.00547570157426,0.34009797060881736,-0.15875617635703676,0.8055798338354819,4.0,0.0,0.02624919063010008,-0.005335355123851359,-0.3361273728026356
all,breakout,1.0,3.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.27991266375545854,-0.11384803938360741,0.8759175563352818,6.0,0.0,0.019718065215662058,-0.0023926244692584367,-0.10049022770885434,1429,357.00547570157426,0.25892232330300907,-0.17340231774323014,0.8143922081070734,5.0,0.0,0.02624919063010008,-0.005770983825314137,-0.29085758479583246
all,breakout,1.0,4.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.2353711790393013,-0.06130048819960179,0.9370150536376533,6.0,0.0,0.019718065215662058,-0.002000622211191485,-0.08402613287004236,1429,357.00547570157426,0.20783764870538837,-0.17813544747597848,0.8215472906916219,5.0,0.0,0.02624919063010008,-0.005907760772082247,-0.29775114291294524
all,breakout,1.0,6.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2290,326.88697692608525,0.19737991266375546,0.13462283173150943,1.1315557984998705,7.0,0.0,0.019718065215662058,0.0010964245941469726,0.03947128538929102,1429,357.00547570157426,0.1602519244226732,-0.10450710482944114,0.9010519032575183,5.0,0.0,0.02624919063010008,-0.004243849940666134,-0.21389003700957315
all,breakout,1.5,0.5,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.6576537287396423,-0.13101732715811185,0.6767950991291651,3.0,0.0,0.029550866477908416,-0.0034136193344217972,-0.28674402409143096,1429,357.00547570157426,0.6326102169349195,-0.13087485422051495,0.6903692158557778,3.0,0.0,0.039373785945150314,-0.005593446919616538,-0.46984954124778916
all,breakout,1.5,1.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.5320540776275622,-0.06197012150119899,0.887749089896296,5.0,0.0,0.029550866477908416,-0.001614849642534168,-0.08138842198372206,1429,357.00547570157426,0.4912526242127362,-0.14091312545749474,0.7692564706759404,5.0,0.0,0.039373785945150314,-0.00608824296764292,-0.3068474455692031
all,breakout,1.5,2.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.36066288704753596,-0.06287876394238187,0.916549090757728,9.0,0.0,0.029550866477908416,-0.0022773430902841268,-0.06376560652795554,1429,357.00547570157426,0.32260321903428973,-0.20016755939936898,0.7593540609818513,7.0,0.0,0.039373785945150314,-0.008953432521349265,-0.32232357076857354
all,breakout,1.5,3.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.29829917139119055,0.04225860964926262,1.0511451901494782,11.0,0.0,0.029550866477908416,-0.00034184054551956376,-0.007831256133720916,1429,357.00547570157426,0.24772568229531142,-0.1852128331272551,0.7985253300916592,9.0,0.0,0.039373785945150314,-0.007577387876197147,-0.2121668605335201
all,breakout,1.5,4.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.26515481901439164,0.1685143616557599,1.1940021217348809,12.0,0.0,0.029550866477908416,0.0018332893184024126,0.03849907568645066,1429,357.00547570157426,0.2106368089573128,-0.12538694036041856,0.8695081389609215,9.0,0.0,0.039373785945150314,-0.005324432347615923,-0.14908410573324582
all,breakout,1.5,6.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.22197993894461404,0.38857594574551285,1.42148061803804,14.0,0.0,0.029550866477908416,0.006831112455682596,0.12296002420228673,1429,357.00547570157426,0.16375087473757874,-0.03696265724762213,0.9635413076881716,9.0,0.0,0.039373785945150314,-0.001132931400113659,-0.03172207920318246
all,breakout,2.0,0.5,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.6798953336240733,-0.06350253992579999,0.8245691916432869,5.0,0.0,0.03940115530387779,-0.0022744022646464844,-0.11462987413818282,1429,357.00547570157426,0.6445066480055983,-0.11278233478911752,0.7283700385953664,4.0,0.0,0.05249838126020035,-0.006182589845767693,-0.3895031602833647
all,breakout,2.0,1.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.5368512865242041,-0.019957878228732084,0.9618803326767078,8.0,0.0,0.03940115530387779,-0.0012491921378569605,-0.03934955234249426,1429,357.00547570157426,0.47725682295311406,-0.163205814892374,0.7391705920099164,7.0,0.0,0.05249838126020035,-0.009940777757239751,-0.357867999260631
all,breakout,2.0,2.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.39031836022677713,0.06740923606237122,1.0978504747617848,14.0,0.0,0.03940115530387779,0.0009627536703336736,0.017329566066006125,1429,357.00547570157426,0.33240027991602517,-0.13660663172650828,0.827636131704114,11.0,0.0,0.05249838126020035,-0.007893113929228295,-0.18082406456050276
all,breakout,2.0,3.0,5086,"{""family"": ""breakout"", ""min_ddv"": 5000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 1.0, ""up_close"": false, ""strong_close"": false}",2293,327.3152131403989,0.33013519406890535,0.20421006668071925,1.2672113665562346,17.0,0.0,0.03940115530387779,0.003975975234858092,0.058937985834367004,1429,357.00547570157426,0.26941917424772566,-0.059640974404675154,0.9307311203058414,13.0,0.0,0.05249838126020035,-0.0030656170100968484,-0.05942580665726198
