rank,asc,slots,risk,gross,n,cagr,dd,dd_intraday,final_x,wiped
ret252,False,10,0.2,14.0,475,-1.0,-1.0,-1.0001403426772089,0.0,True
ret252,True,10,0.2,1.0,465,0.07259698116475088,-0.39415295936730377,-0.39356004049509274,2.7753629858888496,False
ret252,True,10,0.2,2.0,484,0.04137087888158453,-0.6972046670926781,-0.6981145449130737,1.8048018083058006,False
ret252,True,10,0.2,3.0,541,0.0915104952546304,-0.8056132626211568,-0.8066075046118617,3.5800617807484367,False
ret252,True,10,0.2,4.0,564,0.021881443552011826,-0.9061185711564068,-0.9102781441013721,1.3706352968788567,False
ret252,True,10,0.2,5.0,578,0.00331467409182995,-0.97983311266254,-0.9813774993616708,1.0493800938470936,False
ret252,True,10,0.2,6.0,560,-0.007224271048436259,-0.9735304314483968,-0.9819016147532509,0.8997790213048111,False
ret252,True,10,0.2,8.0,524,-1.0,-1.0,-1.0000665316947561,0.0,True
ret252,True,10,0.2,10.0,141,-1.0,-1.0,-1.0511074592230192,0.0,True
ret252,True,10,0.2,14.0,412,-1.0,-1.0,-1.0791250730017379,0.0,True
atr_pct,False,10,0.2,1.0,492,0.0288922024820939,-0.5555471390655068,-0.5579788424897274,1.5141600111574853,False
atr_pct,False,10,0.2,2.0,509,0.022685198360212766,-0.7965849563827336,-0.7932379014959513,1.386421756764453,False
atr_pct,False,10,0.2,3.0,507,0.005970769583900415,-0.9377272520713235,-0.9370802955693299,1.0905780163926841,False
atr_pct,False,10,0.2,4.0,508,-0.04458090437070228,-0.9778104911416229,-0.9785312553092512,0.5146561302922339,False
atr_pct,False,10,0.2,5.0,526,-0.05171432174924062,-0.9879709952565402,-0.9878215100948575,0.46143536932510326,False
atr_pct,False,10,0.2,6.0,540,0.05570205083432356,-0.9397502922521112,-0.9468465538140551,2.202361493128857,False
atr_pct,False,10,0.2,8.0,540,0.1736518608220372,-0.6197940752421766,-0.6212277742060548,10.300664632088857,False
atr_pct,False,10,0.2,10.0,540,0.21272508745640728,-0.527225108310102,-0.5524570108860447,16.5969953767943,False
atr_pct,False,10,0.2,14.0,540,0.2376283110067594,-0.5339183923315987,-0.5733287933384208,22.315708702897844,False
atr_pct,True,10,0.2,1.0,432,0.06375578048607333,-0.2827852425758399,-0.27486612059101123,2.4601556459361964,False
atr_pct,True,10,0.2,2.0,468,0.04401296662732457,-0.7338369052970287,-0.7487236571550671,1.8726567314587816,False
atr_pct,True,10,0.2,3.0,474,0.07294668241127256,-0.6834204194440474,-0.6862627617980417,2.788571757974203,False
atr_pct,True,10,0.2,4.0,478,0.04943858534243617,-0.7651931006683315,-0.780248884916021,2.019513630866446,False
atr_pct,True,10,0.2,5.0,473,-0.035410606367098696,-0.9538687606853851,-0.967494344730868,0.5914833446893069,False
atr_pct,True,10,0.2,6.0,456,0.028384594139079677,-0.9242588757158667,-0.9301255752201729,1.5033157651105633,False
atr_pct,True,10,0.2,8.0,252,-1.0,-1.0,-1.0,0.0,True
atr_pct,True,10,0.2,10.0,224,-1.0,-1.0,-1.0043127567422845,0.0,True
atr_pct,True,10,0.2,14.0,208,-1.0,-1.0,-1.0,0.0,True
rsi2,False,10,0.2,1.0,484,0.08328370882189562,-0.29775514007731807,-0.30001271330692625,3.206513254976939,False
rsi2,False,10,0.2,2.0,524,0.10218060284605901,-0.4717866417199953,-0.469811908603219,4.125028705496959,False
rsi2,False,10,0.2,3.0,506,0.06841076140750246,-0.7061187348887195,-0.7125955237081771,2.621701178426864,False
rsi2,False,10,0.2,4.0,519,0.12436523971475566,-0.6763215590078898,-0.6702891002709812,5.514232566717465,False
rsi2,False,10,0.2,5.0,519,0.1275325817400519,-0.6807280649673383,-0.6834606049282139,5.744859809772152,False
rsi2,False,10,0.2,6.0,519,0.12733657432111434,-0.7059960282131388,-0.7091741384869403,5.730330925867994,False
rsi2,False,10,0.2,8.0,519,0.10585378035938642,-0.7964722355918389,-0.81047733332134,4.329852507422188,False
rsi2,False,10,0.2,10.0,519,0.07388922307800216,-0.898327148548809,-0.9131226357931883,2.824465163185275,False
rsi2,False,10,0.2,14.0,511,-1.0,-1.0,-1.006361867514285,0.0,True
rsi2,True,10,0.2,1.0,491,0.04985960948683443,-0.4067877818491814,-0.4009037775624257,2.031346779669402,False
rsi2,True,10,0.2,2.0,506,0.017293690553346952,-0.6045636743010347,-0.6052839590549092,1.283686068825437,False
rsi2,True,10,0.2,3.0,545,0.021191466508454715,-0.7500847097713439,-0.7543001998844441,1.3572172412775436,False
rsi2,True,10,0.2,4.0,513,-0.02028148495465809,-0.9159256179788934,-0.9181441941959195,0.741971805501684,False
rsi2,True,10,0.2,5.0,528,0.08506736787107272,-0.7398459577804355,-0.7568794115578973,3.284277611566046,False
rsi2,True,10,0.2,6.0,528,0.0852431097882278,-0.7769591840077429,-0.8054429323830067,3.2920339558968057,False
rsi2,True,10,0.2,8.0,528,0.08011625656954613,-0.8426255057510402,-0.8691226888247144,3.072629010577706,False
rsi2,True,10,0.2,10.0,529,0.2025333415360786,-0.7181986563180046,-0.7444691629742481,14.677225879678335,False
rsi2,True,10,0.2,14.0,529,0.2428633594259737,-0.6372996711974714,-0.6534253211815104,23.73073432671144,False
