rank,asc,slots,risk,gross,n,cagr,dd,dd_intraday,final_x,wiped
ret126,True,1,0.3,3.0,108,-0.03399448998517374,-0.9441003592075092,-0.9461429469963609,0.6042580240359989,False
ret126,True,2,0.05,1.0,160,0.06918339102500726,-0.3982387896660433,-0.39148154603053964,2.6494515699658066,False
ret126,True,2,0.05,2.0,191,0.08160750580312537,-0.5873134138850552,-0.5820079636684613,3.1350000027868705,False
ret126,True,2,0.05,3.0,189,0.03059496352538993,-0.7085244409259075,-0.7014085295885979,1.5510712288004276,False
ret126,True,2,0.1,1.0,153,0.04301200195739652,-0.4782574857825129,-0.4681710408391424,1.8466748629948022,False
ret126,True,2,0.1,2.0,168,0.056383496663080734,-0.6362394727756087,-0.6454331556312827,2.2231585736244797,False
ret126,True,2,0.1,3.0,194,0.027825799393844663,-0.8183126983234801,-0.8126628238641098,1.4914616684134767,False
ret126,True,2,0.2,1.0,154,0.039985689067423946,-0.4586434108563048,-0.44319857011884933,1.7701488178585243,False
ret126,True,2,0.2,2.0,165,0.0012657797398880621,-0.7507539920290154,-0.742614497531344,1.0185956724769427,False
ret126,True,2,0.2,3.0,175,-0.03038367771863626,-0.9024795017565544,-0.8991318821912342,0.6380032546654002,False
ret126,True,2,0.3,1.0,154,0.039985689067423946,-0.4586434108563048,-0.44319857011884933,1.7701488178585243,False
ret126,True,2,0.3,2.0,165,-0.015175602615484673,-0.8326863363993461,-0.8256103076276002,0.800328855013195,False
ret126,True,2,0.3,3.0,175,-0.03642469169826634,-0.9109647889081101,-0.9079084467029095,0.5824904043726479,False
ret126,True,3,0.05,1.0,225,0.04787844844847444,-0.4026437251429309,-0.39335565356727364,1.9762224026731716,False
ret126,True,3,0.05,2.0,264,0.0718350909892449,-0.6316385089103262,-0.6252063271759731,2.7467866986044345,False
ret126,True,3,0.05,3.0,267,0.0058085514223478185,-0.7688646359574416,-0.761264872724531,1.0880193284985178,False
ret126,True,3,0.1,1.0,212,0.04443560081915732,-0.48603658979738373,-0.46857933451008693,1.8837288612242942,False
ret126,True,3,0.1,2.0,237,0.01468216672984779,-0.7015799558440421,-0.6955329781628752,1.2365143768194722,False
ret126,True,3,0.1,3.0,251,-0.0354328303355691,-0.8578148692644616,-0.8560426244172721,0.5912848836821455,False
ret126,True,3,0.2,1.0,223,0.05288517923698377,-0.3396917734939491,-0.3219552593241223,2.1183008577069242,False
