family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_risk_pct,train_pct_per_trade,train_ann_est,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_risk_pct,valid_pct_per_trade,valid_ann_est,hold_n,hold_per_year,hold_win,hold_avg_r,hold_pf,hold_bars,hold_unres,hold_risk_pct,hold_pct_per_trade,hold_ann_est
meanrev,1.0,0.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.6940362335743722,-0.05366401396909927,0.843818578121419,1.0,0.0,0.019999807799716027,-0.0008010933170374521,-0.2018755158934379,9393,2346.6427104722793,0.6790162887256468,-0.05341356943149767,0.8504261880381498,1.0,0.0,0.028136450609112133,-0.0015854773281191977,-0.3995402866860378,11839,2957.7241615331964,0.6852774727595236,-0.03982730117717817,0.885423739930012,2.0,0.0016893318692457132,0.0282725469761415,-0.0006374909429159492,-0.0803238588074096
meanrev,1.0,0.75,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.6134826218801026,-0.020796159997672797,0.9524040491598086,2.0,0.0,0.019999807799716027,-3.2474200110274645e-05,-0.004091749213894606,9393,2346.6427104722793,0.5932077078675609,-0.03588161956521725,0.9211952209347168,2.0,0.0,0.028136450609112133,-0.0009555296580231197,-0.12039673691091309,11839,2957.7241615331964,0.5997128135822283,-0.019923810109186632,0.9554990166207351,2.0,0.0026184643973308558,0.0282725469761415,0.00020334902168105194,0.025621976731812546
meanrev,1.0,1.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.5459917580281471,-0.0012511462597968718,0.9975766761499874,2.0,0.0,0.019999807799716027,0.0003785066762051123,0.047691841201844144,9393,2346.6427104722793,0.5330565314595975,-0.008462703148496155,0.9838466284851811,2.0,0.0,0.028136450609112133,-5.698627088315925e-05,-0.0071802701312780656,11839,2957.7241615331964,0.5367007348593631,0.0036699567280442523,1.0070343302609632,3.0,0.0029563307711799984,0.0282725469761415,0.0008813462898132785,0.07403308834431539
meanrev,1.0,1.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.44926522043386985,0.024542720115409918,1.0389188868190553,3.0,0.0,0.019999807799716027,0.0008458287243445276,0.07104961284494031,9393,2346.6427104722793,0.43660172468859787,0.007770979954908488,1.0121978162187746,3.0,0.0,0.028136450609112133,0.00038008153596237734,0.0319268490208397,11839,2957.7241615331964,0.44817974491088775,0.04804647211256554,1.076957352332783,4.0,0.0043922628600388544,0.0282725469761415,0.0020654604991217,0.1301240114446671
meanrev,1.0,2.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.3775756162040277,0.02805849069990112,1.0392187335414695,4.0,0.0,0.019999807799716027,0.0008106658404426255,0.0510719479478854,9393,2346.6427104722793,0.3740019163206643,0.033286827414186926,1.0469660425797476,4.0,0.0,0.028136450609112133,0.0011892721611509195,0.07492414615250793,11839,2957.7241615331964,0.38145113607568204,0.06208736988387876,1.0885352197479905,4.0,0.0066728608835205675,0.0282725469761415,0.0023387025974106633,0.14733826363687177
meanrev,1.0,3.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12861,1835.8486507626124,0.2892465593655237,0.043397504935062114,1.0528475559333785,5.0,0.0,0.019999807799716027,0.0009340498775984823,0.04707611383096351,9393,2346.6427104722793,0.28968380709038644,0.06600490414555917,1.0818569296092286,5.0,0.0,0.028136450609112133,0.002020375668648217,0.10182693369987014,11839,2957.7241615331964,0.3023059380015204,0.10933927119657857,1.137404340137055,6.0,0.009713658248162851,0.0282725469761415,0.0032326888729062877,0.13577293266206408
meanrev,1.5,0.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.7128373108719388,0.009841468536195453,1.0311518224052167,2.0,0.0,0.029967064503382882,0.0007167201227407575,0.09030673546533544,9151,2286.1841204654347,0.6913998470112556,-0.00960818716744835,0.9714642258942849,2.0,0.0,0.041554261168935534,0.0005736012842164145,0.07227376181126823,11576,2892.01916495551,0.6951451278507257,-0.0012702142445434922,0.9961770232830276,3.0,0.0036281962681409814,0.04189563012151687,0.0008733864983941869,0.07336446586511171
meanrev,1.5,0.75,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.624083606301669,0.03244677480912679,1.077885592671702,3.0,0.0,0.029967064503382882,0.0013379451722036102,0.11238739446510326,9151,2286.1841204654347,0.609878701781226,0.01924085936476066,1.0451572950432908,3.0,0.0,0.041554261168935534,0.002176886190010266,0.18285843996086235,11576,2892.01916495551,0.6127332411886662,0.03040193213808008,1.071599522196579,4.0,0.0045784381478921905,0.04189563012151687,0.002348515704141573,0.1479564893609191
meanrev,1.5,1.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.5562314771486507,0.050405652854828585,1.102365685649592,4.0,0.0,0.029967064503382882,0.001860255779489741,0.11719611410785369,9151,2286.1841204654347,0.5403781007540159,0.027296922783333764,1.0540527749277526,4.0,0.0,0.041554261168935534,0.00252717636184504,0.1592121107962375,11576,2892.01916495551,0.5497581202487906,0.05650124542626349,1.114419125265205,5.0,0.0064789219073946094,0.04189563012151687,0.003397038660193738,0.17121074847376438
meanrev,1.5,1.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.44868195289346435,0.053903997571637066,1.0877911062738548,7.0,0.0,0.029967064503382882,0.001745101652581765,0.06282365949294354,9151,2286.1841204654347,0.44497869085345865,0.05523317186426469,1.0905676835584088,6.0,0.0,0.041554261168935534,0.0037960025482400225,0.15943210702608093,11576,2892.01916495551,0.45447477539737385,0.08548032750603728,1.14240837995775,7.0,0.010020732550103663,0.04189563012151687,0.004566809266517518,0.16440513359463063
meanrev,1.5,2.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.3808298237404461,0.06779684344869313,1.0979727652666502,8.0,0.0,0.029967064503382882,0.0023284357024460508,0.07334572462705059,9151,2286.1841204654347,0.3800677521582341,0.08040121111552832,1.1178307271064756,8.0,0.0,0.041554261168935534,0.004835810634374686,0.15232803498280262,11576,2892.01916495551,0.3934001382170007,0.11758488041559913,1.1758538880161482,8.0,0.013648928818244643,0.04189563012151687,0.00581989693757797,0.18332675353370606
meanrev,1.5,3.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12822,1830.2815799765349,0.30182498830135707,0.12441913269208349,1.1590749337899309,11.0,0.0,0.029967064503382882,0.003906564885190974,0.08949585009710231,9151,2286.1841204654347,0.3079444869413179,0.16359357068382924,1.2140088546551602,11.0,0.0,0.041554261168935534,0.008801976643479231,0.20164528310516056,11576,2892.01916495551,0.3178991015894955,0.18045484128207387,1.2390050453442398,11.0,0.021078092605390463,0.04189563012151687,0.008592311109764685,0.196842036332791
meanrev,2.0,0.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.7220174131304417,0.04074153453616098,1.134583318482032,3.0,0.0,0.03986302519662332,0.0020474346299239796,0.17198450891361428,8821,2203.7405886379192,0.7003741072440767,0.014800548758119566,1.04557680635849,3.0,0.0,0.05427049479460368,0.0022110001763697394,0.1857240148150581,11218,2802.5804243668717,0.7079693349973257,0.03204061671680307,1.1016772695412302,4.0,0.0043679800320912815,0.05488585307971866,0.002797485951754478,0.17624161496053212
meanrev,2.0,0.75,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.6349517609224253,0.06744012825707438,1.1694146787653033,5.0,0.0,0.03986302519662332,0.0030921218350621307,0.15584294048713138,8821,2203.7405886379192,0.6101349053395306,0.027612344629528614,1.0652370587902964,5.0,0.0,0.05427049479460368,0.002877032611070553,0.14500244359795586,11218,2802.5804243668717,0.6233731502941701,0.060958164241009465,1.1499025012373434,6.0,0.0067748261722232125,0.05488585307971866,0.004429445527719563,0.18603671216422166
meanrev,2.0,1.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.5604361126362852,0.07453828107361815,1.1551361265815692,7.0,0.0,0.03986302519662332,0.0033925911546975477,0.12213328156911171,8821,2203.7405886379192,0.5452896496995805,0.04816741355603634,1.0976461218613724,7.0,0.0,0.05427049479460368,0.0041380148224949825,0.14896853360981938,11218,2802.5804243668717,0.5560706008201105,0.07926624352060162,1.165501974971136,8.0,0.010162239258334819,0.05488585307971866,0.0055724942091926865,0.17553356758956962
meanrev,2.0,1.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.45933014354066987,0.09552272321622178,1.1612609085886667,11.0,0.0,0.03986302519662332,0.004234800686781516,0.09701543391535837,8821,2203.7405886379192,0.4532365944904206,0.08660552103301318,1.1457773698504783,10.0,0.0,0.05427049479460368,0.006285610451478358,0.15839738337725462,11218,2802.5804243668717,0.46585844178998037,0.12215557422363967,1.2116346963834144,11.0,0.01586735603494384,0.05488585307971866,0.007780386940408196,0.17824159172571505
meanrev,2.0,2.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.3979919993724998,0.13591257891753597,1.205767075383143,14.0,0.0,0.03986302519662332,0.005750445413041926,0.10350801743475467,8821,2203.7405886379192,0.3976873370366172,0.14272269979114394,1.2178536974158842,13.0,0.0,0.05427049479460368,0.009310939303348451,0.18048897726490842,11218,2802.5804243668717,0.4090747013727937,0.17062707272045624,1.2666929205462887,14.0,0.02183990016045641,0.05488585307971866,0.010788001872225854,0.19418403370006537
meanrev,2.0,3.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12749,1819.861165428236,0.3243391638559887,0.23112842213376386,1.3106177322474033,18.0,0.0,0.03986302519662332,0.00945377531194176,0.13235285436718464,8821,2203.7405886379192,0.32048520575898426,0.22197232553153062,1.3001560437026187,19.0,0.0,0.05427049479460368,0.014375221179972324,0.1906608282817382,11218,2802.5804243668717,0.34061330005348545,0.25782863170964465,1.359244186233966,18.0,0.035746122303440896,0.05488585307971866,0.015648671621815862,0.2190814027054221
meanrev,3.0,0.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.7284618490109003,0.06658981391188996,1.2296332137736103,7.0,0.0,0.059047923989087786,0.004646545327151114,0.16727563177744006,7713,1926.930184804928,0.7095812265007131,0.036960185519904216,1.1186630326646103,6.0,0.0,0.07606434246393584,0.004409417499808718,0.18519553499196617,10002,2498.788501026694,0.7138572285542891,0.05277946235640804,1.1741442749143014,7.0,0.007198560287942412,0.07766747897064562,0.004573292830012061,0.1646385418804342
meanrev,3.0,0.75,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.635284618490109,0.08225717580023686,1.210367122744885,11.0,0.0,0.059047923989087786,0.005505757254438567,0.1261318934653199,7713,1926.930184804928,0.6295864125502398,0.07212625090732096,1.1819021833666568,10.0,0.0,0.07606434246393584,0.0073396011688389665,0.18495794945474195,10002,2498.788501026694,0.6318736252749451,0.0865374261469371,1.2226206855914126,11.0,0.011897620475904818,0.07766747897064562,0.007025204543450692,0.1609410495408704
meanrev,3.0,1.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.5690754945498587,0.10523540245898065,1.2274204348165716,15.0,0.0,0.059047923989087786,0.006789437576259606,0.11406255128116137,7713,1926.930184804928,0.5651497471800856,0.09977654426810105,1.2144583163897311,14.0,0.0,0.07606434246393584,0.00919923421544738,0.16558621587805283,10002,2498.788501026694,0.5747850429914018,0.12406440719695203,1.2759166337818035,15.0,0.01789642071585683,0.07766747897064562,0.009950003235925618,0.1671600543635504
meanrev,3.0,1.5,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.4827614049253129,0.1689005474096587,1.3035138176813166,22.0,0.0,0.059047923989087786,0.01054338607341177,0.12076969502271663,7713,1926.930184804928,0.4816543497990406,0.1689200411926542,1.3047972824065364,22.0,0.0,0.07606434246393584,0.01447834912252748,0.16584290813076932,10002,2498.788501026694,0.4906018796240752,0.18066806330752005,1.3354167199605886,21.0,0.032093581283743254,0.07766747897064562,0.014438810405508028,0.17326572486609634
meanrev,3.0,2.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.42834073475979006,0.24187962810543887,1.392589734583429,28.0,0.0,0.059047923989087786,0.014611366613514747,0.13150229952163273,7713,1926.930184804928,0.4186438480487489,0.2156649385380353,1.3471662463693668,28.0,0.0,0.07606434246393584,0.018385308641267882,0.16546777777141092,10002,2498.788501026694,0.4411117776444711,0.2496808209170281,1.4225754710792697,27.0,0.04539092181563687,0.07766747897064562,0.01976797397410031,0.1845010904249362
meanrev,3.0,3.0,34356,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",12385,1767.9018380915134,0.35639886960032297,0.37389558486707786,1.5387794783676838,39.0,0.0008074283407347598,0.059047923989087786,0.021766315778102036,0.14064388656619778,7713,1926.930184804928,0.32010890704006223,0.22892177499584043,1.314233629720016,41.0,0.0011668611435239206,0.07606434246393584,0.02032980838118953,0.12495394419657954,10002,2498.788501026694,0.3704259148170366,0.33074797703525977,1.4955449116189752,35.0,0.07188562287542491,0.07766747897064562,0.024918959837479493,0.17941651082985235
meanrev,1.0,0.5,28757,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",11466,1636.7188111067658,0.6911739054596198,-0.061991188184263246,0.8218831974110941,1.0,0.0,0.019176611163756886,-0.0009724601311891542,-0.24505995305966688,7518,1878.2135523613963,0.6745144985368449,-0.06612734542775227,0.8182533510376883,1.0,0.0,0.0256352081132937,-0.0016675662126476006,-0.42022668558719534,9709,2425.5886379192334,0.6833865485631888,-0.04933694509938069,0.8594707770715734,2.0,0.0015449582861262745,0.026048280303045224,-0.0009937442194637588,-0.1252117716524336
meanrev,1.0,0.75,28757,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",11466,1636.7188111067658,0.6091923949066806,-0.032106601563836094,0.9275991685070213,2.0,0.0,0.019176611163756886,-0.0003252011499312363,-0.04097534489133578,7518,1878.2135523613963,0.5868582069699388,-0.05340430820361787,0.8850509572384335,2.0,0.0,0.0256352081132937,-0.001301070991455312,-0.16393494492336932,9709,2425.5886379192334,0.5981048511690185,-0.029382053127520447,0.935063283721,2.0,0.002471933257802039,0.026048280303045224,-7.64957916869957e-05,-0.009638469752561458
meanrev,1.0,1.0,28757,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",11466,1636.7188111067658,0.5428222571079714,-0.010600329819477118,0.979676267598204,2.0,0.0,0.019176611163756886,8.297469944927494e-05,0.010454812130608643,7518,1878.2135523613963,0.527001862197393,-0.026975388022677696,0.9494280986125991,2.0,0.0,0.0256352081132937,-0.0004705569659879331,-0.05929017771447957,9709,2425.5886379192334,0.5346585642187661,-0.007434003788668225,0.9859121616349821,3.0,0.002780924915027294,0.026048280303045224,0.00055493530259037,0.046614565417591076
meanrev,1.0,1.5,28757,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",11466,1636.7188111067658,0.4466248037676609,0.01649193542029547,1.0259952966938832,3.0,0.0,0.019176611163756886,0.0006604485222718543,0.05547767587083577,7518,1878.2135523613963,0.43136472466081405,-0.010369175875122205,0.9839294162961885,3.0,0.0,0.0256352081132937,-0.0001091080793183135,-0.009165078662738335,9709,2425.5886379192334,0.45050983623442165,0.045895411140137767,1.073393373755396,3.0,0.004119888763003399,0.026048280303045224,0.0020139519651509656,0.1691719650726811
meanrev,1.0,2.0,28757,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 5.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -0.05, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": false, ""strong_close"": false}",11466,1636.7188111067658,0.37528344671201813,0.019438012483778567,1.0270547068819051,4.0,0.0,0.019176611163756886,0.0007063598868757307,0.044500672873171034,7518,1878.2135523613963,0.37270550678371905,0.024455861689861663,1.0342873295340922,4.0,0.0,0.0256352081132937,0.0010052596196716173,0.06333135603931189,9709,2425.5886379192334,0.38459161602636727,0.06372544339086501,1.0906856844764332,4.0,0.006282830363580183,0.026048280303045224,0.0024638994496279498,0.15522566532656085
