rank,asc,slots,risk,max_gross,n,all_cagr,all_dd,all_mar,all_dd_intraday,train_cagr,train_dd,train_mar,valid_cagr,valid_dd,valid_mar,hold_cagr,hold_dd,hold_mar,worst_year,neg_years,years,avg_r,win
ret21,False,30,0.005,1.0,2200,0.06507366315482721,-0.31531677012802706,0.2063755223942119,-0.3183008393963852,0.059160409016361104,-0.2207698475183082,0.2679732295029782,0.021938046569477176,-0.25686174313578103,0.08540799537391752,0.13791658414713637,-0.18948614000195008,0.7278452352542355,-0.21177800917559153,5,"{""2011"": 0.0, ""2012"": 0.0437, ""2013"": 0.3592, ""2014"": -0.0163, ""2015"": -0.0924, ""2016"": 0.0855, ""2017"": 0.2648, ""2018"": -0.1405, ""2019"": 0.1341, ""2020"": -0.0048, ""2021"": 0.2226, ""2022"": -0.2118, ""2023"": 0.0631, ""2024"": 0.3337, ""2025"": 0.0275, ""2026"": 0.087}",0.17035187928540907,0.4113636363636364
ret21,False,30,0.01,1.0,2204,0.0652060305390405,-0.3153981362333632,0.2067419653069685,-0.31837196399332357,0.05917067584123492,-0.2207818575199577,0.2680051545262778,0.0219446514713193,-0.2569380379255827,0.08540834065867335,0.13848185326068396,-0.18948747917827402,0.7308232388821699,-0.21186121825907478,6,"{""2011"": 0.0, ""2012"": 0.0437, ""2013"": 0.3592, ""2014"": -0.0163, ""2015"": -0.0924, ""2016"": 0.0856, ""2017"": 0.2649, ""2018"": -0.1405, ""2019"": 0.1341, ""2020"": -0.0048, ""2021"": 0.2227, ""2022"": -0.2119, ""2023"": 0.0633, ""2024"": 0.3337, ""2025"": -0.0022, ""2026"": 0.1211}",0.170115800664082,0.411070780399274
ret21,False,30,0.02,1.0,2204,0.0652060305390405,-0.3153981362333632,0.2067419653069685,-0.31837196399332357,0.05917067584123492,-0.2207818575199577,0.2680051545262778,0.0219446514713193,-0.2569380379255827,0.08540834065867335,0.13848185326068396,-0.18948747917827402,0.7308232388821699,-0.21186121825907478,6,"{""2011"": 0.0, ""2012"": 0.0437, ""2013"": 0.3592, ""2014"": -0.0163, ""2015"": -0.0924, ""2016"": 0.0856, ""2017"": 0.2649, ""2018"": -0.1405, ""2019"": 0.1341, ""2020"": -0.0048, ""2021"": 0.2227, ""2022"": -0.2119, ""2023"": 0.0633, ""2024"": 0.3337, ""2025"": -0.0022, ""2026"": 0.1211}",0.170115800664082,0.411070780399274
ret21,False,30,0.05,1.0,2204,0.0652060305390405,-0.3153981362333632,0.2067419653069685,-0.31837196399332357,0.05917067584123492,-0.2207818575199577,0.2680051545262778,0.0219446514713193,-0.2569380379255827,0.08540834065867335,0.13848185326068396,-0.18948747917827402,0.7308232388821699,-0.21186121825907478,6,"{""2011"": 0.0, ""2012"": 0.0437, ""2013"": 0.3592, ""2014"": -0.0163, ""2015"": -0.0924, ""2016"": 0.0856, ""2017"": 0.2649, ""2018"": -0.1405, ""2019"": 0.1341, ""2020"": -0.0048, ""2021"": 0.2227, ""2022"": -0.2119, ""2023"": 0.0633, ""2024"": 0.3337, ""2025"": -0.0022, ""2026"": 0.1211}",0.170115800664082,0.411070780399274
ret21,True,5,0.005,1.0,372,0.01188796378185808,-0.19237855815378435,0.061794640192463814,-0.19277910870587478,0.02055392744610507,-0.10184699082113369,0.20181182851246343,-0.007551500768093966,-0.12240237945698906,-0.06169406837999817,0.018469226846113962,-0.08450135731065522,0.2185672210946259,-0.0741744633420871,6,"{""2011"": 0.0, ""2012"": 0.0471, ""2013"": 0.0923, ""2014"": -0.015, ""2015"": -0.026, ""2016"": 0.0416, ""2017"": 0.0271, ""2018"": -0.018, ""2019"": 0.0526, ""2020"": 0.0075, ""2021"": -0.0119, ""2022"": -0.0742, ""2023"": -0.0388, ""2024"": 0.0136, ""2025"": 0.0545, ""2026"": 0.039}",0.10401889595200162,0.3897849462365591
ret21,True,5,0.01,1.0,372,0.021716357797640473,-0.35268323505199184,0.06157468129847196,-0.353430227929582,0.03925533218881361,-0.19684891401421645,0.19941858651035577,-0.01770309509525314,-0.23302623387455534,-0.07597039526795606,0.035477258159758884,-0.1647640756168044,0.21532156222130097,-0.14575375099659305,6,"{""2011"": 0.0, ""2012"": 0.0957, ""2013"": 0.1879, ""2014"": -0.0314, ""2015"": -0.053, ""2016"": 0.0812, ""2017"": 0.0545, ""2018"": -0.0384, ""2019"": 0.1066, ""2020"": 0.0109, ""2021"": -0.0255, ""2022"": -0.1458, ""2023"": -0.079, ""2024"": 0.0257, ""2025"": 0.1105, ""2026"": 0.0794}",0.10401889595200162,0.3897849462365591
ret21,True,5,0.02,1.0,361,-0.0016541549224721175,-0.6130694440093017,-0.0026981526132739703,-0.6148867091073007,0.01015013672465881,-0.3238567957380195,0.031341435036211666,-0.07303148075534804,-0.42451164478627146,-0.17203646037110984,0.05987020363889206,-0.2863160230862083,0.20910532003605486,-0.28196378533339594,7,"{""2011"": 0.0, ""2012"": 0.1253, ""2013"": 0.1813, ""2014"": -0.031, ""2015"": -0.1588, ""2016"": 0.1403, ""2017"": -0.0087, ""2018"": -0.1237, ""2019"": 0.0744, ""2020"": 0.0441, ""2021"": -0.0828, ""2022"": -0.282, ""2023"": -0.1533, ""2024"": 0.0339, ""2025"": 0.2066, ""2026"": 0.1648}",0.052274800988450505,0.3739612188365651
ret21,True,5,0.05,1.0,376,0.05446757580229322,-0.6076094051757506,0.08964241721462247,-0.6043014352376384,0.13321943818286774,-0.21109940003431193,0.6310744519464023,-0.051484287769956505,-0.4068807232383428,-0.1265341040494514,0.03770295353122233,-0.3458170075695224,0.10902573530494332,-0.2277293891222113,4,"{""2011"": 0.0, ""2012"": 0.0985, ""2013"": 0.2206, ""2014"": 0.1115, ""2015"": 0.0514, ""2016"": 0.2421, ""2017"": 0.2533, ""2018"": -0.017, ""2019"": 0.1228, ""2020"": 0.0576, ""2021"": -0.117, ""2022"": -0.2277, ""2023"": -0.1838, ""2024"": 0.2398, ""2025"": 0.0447, ""2026"": 0.0794}",0.1939799011241755,0.4175531914893617
ret21,True,10,0.005,1.0,720,0.027335748709574226,-0.2721774651907869,0.10043354871577197,-0.2720122463999406,0.04127779102322604,-0.12443491115598126,0.33172194715905434,-0.010318687164905027,-0.18300311905439004,-0.05638530762876357,0.046809585053179115,-0.11952351441449449,0.3916349454957339,-0.121572704945757,3,"{""2011"": 0.0, ""2012"": 0.0733, ""2013"": 0.1749, ""2014"": 0.0094, ""2015"": 0.016, ""2016"": 0.0336, ""2017"": 0.0703, ""2018"": -0.0725, ""2019"": 0.059, ""2020"": 0.002, ""2021"": 0.0293, ""2022"": -0.1216, ""2023"": -0.0256, ""2024"": 0.0276, ""2025"": 0.0947, ""2026"": 0.0738}",0.12976486357421305,0.3958333333333333
ret21,True,10,0.01,1.0,710,0.030961065349297323,-0.4693500675343285,0.0659658269827197,-0.4699875524605487,0.047361714529855936,-0.22951244850883679,0.2063579332518532,-0.03777881828990759,-0.3388352318975961,-0.11149613361731293,0.08400169375270528,-0.2136440184073921,0.39318532940400264,-0.23416195983495958,5,"{""2011"": 0.0, ""2012"": 0.1214, ""2013"": 0.2577, ""2014"": -0.0824, ""2015"": -0.032, ""2016"": 0.0655, ""2017"": 0.1406, ""2018"": -0.0923, ""2019"": 0.0759, ""2020"": 0.0037, ""2021"": 0.0369, ""2022"": -0.2342, ""2023"": -0.0553, ""2024"": 0.0443, ""2025"": 0.1818, ""2026"": 0.1435}",0.12239311855913347,0.39436619718309857
ret21,True,10,0.02,1.0,698,0.06455196178621248,-0.4414442608389252,0.1462290203151294,-0.4442690809762253,0.08036822039646263,-0.2912325781927312,0.27595889476100005,0.037505525910494386,-0.3309767355341152,0.11331771053324842,0.07322549461156624,-0.2949283678514548,0.24828230375060897,-0.23306761985643232,6,"{""2011"": 0.0, ""2012"": 0.1029, ""2013"": 0.3719, ""2014"": -0.0867, ""2015"": -0.1079, ""2016"": 0.1326, ""2017"": 0.3014, ""2018"": -0.0552, ""2019"": 0.2111, ""2020"": 0.0976, ""2021"": 0.1347, ""2022"": -0.2331, ""2023"": -0.0315, ""2024"": -0.0101, ""2025"": 0.0636, ""2026"": 0.2617}",0.18553028349355727,0.4154727793696275
ret21,True,10,0.05,1.0,698,0.06455196178621248,-0.4414442608389252,0.1462290203151294,-0.4442690809762253,0.08036822039646263,-0.2912325781927312,0.27595889476100005,0.037505525910494386,-0.3309767355341152,0.11331771053324842,0.07322549461156624,-0.2949283678514548,0.24828230375060897,-0.23306761985643232,6,"{""2011"": 0.0, ""2012"": 0.1029, ""2013"": 0.3719, ""2014"": -0.0867, ""2015"": -0.1079, ""2016"": 0.1326, ""2017"": 0.3014, ""2018"": -0.0552, ""2019"": 0.2111, ""2020"": 0.0976, ""2021"": 0.1347, ""2022"": -0.2331, ""2023"": -0.0315, ""2024"": -0.0101, ""2025"": 0.0636, ""2026"": 0.2617}",0.18553028349355727,0.4154727793696275
ret21,True,15,0.005,1.0,1049,0.04167480313757266,-0.3392293923889721,0.12285139222189478,-0.33756620271416815,0.06730326991634517,-0.18298288792423723,0.3678118248096052,-0.023997060313255214,-0.24153367677160953,-0.09935285478201228,0.07382332327135388,-0.1389819176399234,0.531172144729047,-0.1564268205888174,5,"{""2011"": 0.0, ""2012"": 0.1139, ""2013"": 0.2738, ""2014"": -0.0132, ""2015"": -0.0057, ""2016"": 0.0684, ""2017"": 0.1761, ""2018"": -0.0985, ""2019"": 0.0714, ""2020"": -0.0324, ""2021"": 0.0378, ""2022"": -0.1564, ""2023"": 0.0026, ""2024"": 0.1057, ""2025"": 0.1024, ""2026"": 0.0549}",0.1477209905909473,0.4041944709246902
ret21,True,15,0.01,1.0,1017,0.042747975578527386,-0.43996624801369355,0.09716194315250495,-0.43977696673927713,0.05710769464300225,-0.2701303032591472,0.2114079536949117,-0.0019457359652790274,-0.29425500413342687,-0.006612414191592655,0.07183954274407478,-0.2509205309802961,0.2863039643006179,-0.19529155712858137,5,"{""2011"": 0.0, ""2012"": 0.0954, ""2013"": 0.3115, ""2014"": -0.0689, ""2015"": -0.018, ""2016"": 0.0861, ""2017"": 0.2624, ""2018"": -0.1813, ""2019"": 0.1039, ""2020"": 0.0037, ""2021"": 0.1128, ""2022"": -0.1953, ""2023"": -0.0608, ""2024"": 0.1328, ""2025"": 0.1475, ""2026"": 0.0489}",0.15514474732467312,0.4060963618485742
ret21,True,15,0.02,1.0,1009,0.06392696594952829,-0.4181667130355763,0.1528743535932512,-0.4176761734437884,0.09595634273639075,-0.23086379112860345,0.4156405050237521,-0.0019667086232277864,-0.29440834463380505,-0.006680206791264848,0.08676219914111183,-0.2232014547943143,0.3887169965852837,-0.19529707098606042,4,"{""2011"": 0.0, ""2012"": 0.0954, ""2013"": 0.3115, ""2014"": -0.0425, ""2015"": 0.0155, ""2016"": 0.1108, ""2017"": 0.2969, ""2018"": -0.0568, ""2019"": 0.104, ""2020"": 0.0038, ""2021"": 0.1125, ""2022"": -0.1953, ""2023"": -0.0397, ""2024"": 0.1209, ""2025"": 0.1915, ""2026"": 0.0489}",0.19757613120737752,0.42021803766105054
ret21,True,15,0.05,1.0,1009,0.06392696594952829,-0.4181667130355763,0.1528743535932512,-0.4176761734437884,0.09595634273639075,-0.23086379112860345,0.4156405050237521,-0.0019667086232277864,-0.29440834463380505,-0.006680206791264848,0.08676219914111183,-0.2232014547943143,0.3887169965852837,-0.19529707098606042,4,"{""2011"": 0.0, ""2012"": 0.0954, ""2013"": 0.3115, ""2014"": -0.0425, ""2015"": 0.0155, ""2016"": 0.1108, ""2017"": 0.2969, ""2018"": -0.0568, ""2019"": 0.104, ""2020"": 0.0038, ""2021"": 0.1125, ""2022"": -0.1953, ""2023"": -0.0397, ""2024"": 0.1209, ""2025"": 0.1915, ""2026"": 0.0489}",0.19757613120737752,0.42021803766105054
ret21,True,20,0.005,1.0,1400,0.050797175662602,-0.3532274373711698,0.1438086917614629,-0.34930609100570553,0.07010365004934527,-0.2202417905997045,0.3183031243001496,-0.012536537326156671,-0.25863837484920116,-0.04847129639391713,0.09384416955052632,-0.1856990689213155,0.5053561662729178,-0.1764926001131607,4,"{""2011"": 0.0, ""2012"": 0.0783, ""2013"": 0.3292, ""2014"": -0.0443, ""2015"": 0.0167, ""2016"": 0.0818, ""2017"": 0.1824, ""2018"": -0.0983, ""2019"": 0.0601, ""2020"": -0.0407, ""2021"": 0.1354, ""2022"": -0.1765, ""2023"": 0.0181, ""2024"": 0.1762, ""2025"": 0.063, ""2026"": 0.0816}",0.16180141562441902,0.4085714285714286
ret21,True,20,0.01,1.0,1326,0.04587009906574635,-0.37706618225024857,0.12164999468264065,-0.3774397360733115,0.06386111146490991,-0.27108647987965173,0.23557468263729317,0.004853146671619735,-0.2649548382272755,0.01831688262079123,0.06380907127116253,-0.21170556585339095,0.3014047883623013,-0.1830895804507746,4,"{""2011"": 0.0, ""2012"": 0.0697, ""2013"": 0.2954, ""2014"": -0.0394, ""2015"": 0.0197, ""2016"": 0.0804, ""2017"": 0.2298, ""2018"": -0.1451, ""2019"": 0.0693, ""2020"": 0.0029, ""2021"": 0.1637, ""2022"": -0.1831, ""2023"": -0.0003, ""2024"": 0.0715, ""2025"": 0.0518, ""2026"": 0.1065}",0.14611666528027498,0.4034690799396682
ret21,True,20,0.02,1.0,1326,0.04587009906574635,-0.37706618225024857,0.12164999468264065,-0.3774397360733115,0.06386111146490991,-0.27108647987965173,0.23557468263729317,0.004853146671619735,-0.2649548382272755,0.01831688262079123,0.06380907127116253,-0.21170556585339095,0.3014047883623013,-0.1830895804507746,4,"{""2011"": 0.0, ""2012"": 0.0697, ""2013"": 0.2954, ""2014"": -0.0394, ""2015"": 0.0197, ""2016"": 0.0804, ""2017"": 0.2298, ""2018"": -0.1451, ""2019"": 0.0693, ""2020"": 0.0029, ""2021"": 0.1637, ""2022"": -0.1831, ""2023"": -0.0003, ""2024"": 0.0715, ""2025"": 0.0518, ""2026"": 0.1065}",0.14611666528027498,0.4034690799396682
ret21,True,20,0.05,1.0,1326,0.04587009906574635,-0.37706618225024857,0.12164999468264065,-0.3774397360733115,0.06386111146490991,-0.27108647987965173,0.23557468263729317,0.004853146671619735,-0.2649548382272755,0.01831688262079123,0.06380907127116253,-0.21170556585339095,0.3014047883623013,-0.1830895804507746,4,"{""2011"": 0.0, ""2012"": 0.0697, ""2013"": 0.2954, ""2014"": -0.0394, ""2015"": 0.0197, ""2016"": 0.0804, ""2017"": 0.2298, ""2018"": -0.1451, ""2019"": 0.0693, ""2020"": 0.0029, ""2021"": 0.1637, ""2022"": -0.1831, ""2023"": -0.0003, ""2024"": 0.0715, ""2025"": 0.0518, ""2026"": 0.1065}",0.14611666528027498,0.4034690799396682
ret21,True,30,0.005,1.0,2072,0.05769196136551091,-0.329257810708075,0.17521820132814248,-0.32805676855675625,0.05947835725377315,-0.24319529699928844,0.24457034320835233,0.0404053352561029,-0.2454445714972454,0.16462101813710867,0.08145297101732529,-0.2266809802066252,0.3593286518484213,-0.15152968351460694,5,"{""2011"": 0.0, ""2012"": 0.0638, ""2013"": 0.3301, ""2014"": -0.0423, ""2015"": -0.0462, ""2016"": 0.1106, ""2017"": 0.1892, ""2018"": -0.1226, ""2019"": 0.1413, ""2020"": 0.0305, ""2021"": 0.1737, ""2022"": -0.1515, ""2023"": -0.0202, ""2024"": 0.19, ""2025"": 0.0224, ""2026"": 0.109}",0.17350046210006514,0.4126447876447876
ret21,True,30,0.01,1.0,2076,0.05668214257772752,-0.3421594303272987,0.16566003317081518,-0.34096219245474957,0.05946599794236418,-0.24319529699919162,0.2445195226886392,0.035456652576215886,-0.24544439101744608,0.14445900527299335,0.08290647903785997,-0.21820201838710696,0.37995285126454503,-0.16601773834359568,5,"{""2011"": 0.0, ""2012"": 0.0638, ""2013"": 0.3302, ""2014"": -0.0425, ""2015"": -0.0461, ""2016"": 0.1107, ""2017"": 0.1892, ""2018"": -0.1226, ""2019"": 0.1414, ""2020"": 0.0305, ""2021"": 0.1715, ""2022"": -0.166, ""2023"": -0.0165, ""2024"": 0.1666, ""2025"": 0.0484, ""2026"": 0.1043}",0.17380403074073886,0.4123314065510597
ret21,True,30,0.02,1.0,2076,0.05668214257772752,-0.3421594303272987,0.16566003317081518,-0.34096219245474957,0.05946599794236418,-0.24319529699919162,0.2445195226886392,0.035456652576215886,-0.24544439101744608,0.14445900527299335,0.08290647903785997,-0.21820201838710696,0.37995285126454503,-0.16601773834359568,5,"{""2011"": 0.0, ""2012"": 0.0638, ""2013"": 0.3302, ""2014"": -0.0425, ""2015"": -0.0461, ""2016"": 0.1107, ""2017"": 0.1892, ""2018"": -0.1226, ""2019"": 0.1414, ""2020"": 0.0305, ""2021"": 0.1715, ""2022"": -0.166, ""2023"": -0.0165, ""2024"": 0.1666, ""2025"": 0.0484, ""2026"": 0.1043}",0.17380403074073886,0.4123314065510597
ret21,True,30,0.05,1.0,2076,0.05668214257772752,-0.3421594303272987,0.16566003317081518,-0.34096219245474957,0.05946599794236418,-0.24319529699919162,0.2445195226886392,0.035456652576215886,-0.24544439101744608,0.14445900527299335,0.08290647903785997,-0.21820201838710696,0.37995285126454503,-0.16601773834359568,5,"{""2011"": 0.0, ""2012"": 0.0638, ""2013"": 0.3302, ""2014"": -0.0425, ""2015"": -0.0461, ""2016"": 0.1107, ""2017"": 0.1892, ""2018"": -0.1226, ""2019"": 0.1414, ""2020"": 0.0305, ""2021"": 0.1715, ""2022"": -0.166, ""2023"": -0.0165, ""2024"": 0.1666, ""2025"": 0.0484, ""2026"": 0.1043}",0.17380403074073886,0.4123314065510597
rsi2,False,5,0.005,1.0,360,0.027126171913347097,-0.12812835814844492,0.211710914783749,-0.13004443640345298,0.03380732629100924,-0.08480899915001994,0.39862899727429807,0.010592079392036657,-0.09110049436773582,0.11626807807738913,0.03634688664270125,-0.051054001213480804,0.7119302264031728,-0.09110049436773582,5,"{""2011"": 0.0, ""2012"": 0.0006, ""2013"": 0.1257, ""2014"": 0.0037, ""2015"": -0.0053, ""2016"": 0.0954, ""2017"": 0.0637, ""2018"": -0.037, ""2019"": 0.0972, ""2020"": -0.0249, ""2021"": 0.0721, ""2022"": -0.0911, ""2023"": -0.0041, ""2024"": 0.1388, ""2025"": 0.0012, ""2026"": 0.0003}",0.23682259901558175,0.4361111111111111
rsi2,False,5,0.01,1.0,360,0.05107044346522205,-0.24119126432543914,0.21174250903346462,-0.2447773233501872,0.06545798760992483,-0.16362105646258496,0.40005845839831156,0.019608327387956814,-0.1745361616625858,0.11234535698031296,0.06574643897548027,-0.10047266224352303,0.6543714231053792,-0.1745361616625858,6,"{""2011"": 0.0, ""2012"": 0.0058, ""2013"": 0.2597, ""2014"": 0.0034, ""2015"": -0.0121, ""2016"": 0.1899, ""2017"": 0.1245, ""2018"": -0.0728, ""2019"": 0.2052, ""2020"": -0.0523, ""2021"": 0.1452, ""2022"": -0.1745, ""2023"": -0.0095, ""2024"": 0.2748, ""2025"": 0.0011, ""2026"": -0.0073}",0.23682259901558175,0.4361111111111111
rsi2,False,5,0.02,1.0,355,0.06164873990947739,-0.38710217840551076,0.15925702139784126,-0.39248639929868123,0.0798653311767632,-0.23092272464188623,0.3458530610212483,0.013374048043230058,-0.27456834824689735,0.048709358265883754,0.08991421753341555,-0.19967106720595396,0.45031169909395075,-0.27456834824689735,7,"{""2011"": 0.0, ""2012"": -0.0207, ""2013"": 0.3524, ""2014"": -0.0087, ""2015"": 0.0785, ""2016"": 0.1188, ""2017"": 0.171, ""2018"": -0.0775, ""2019"": 0.2892, ""2020"": -0.0963, ""2021"": 0.2476, ""2022"": -0.2746, ""2023"": -0.0526, ""2024"": 0.3992, ""2025"": -0.0022, ""2026"": 0.0276}",0.20582216753576082,0.4225352112676056
rsi2,False,5,0.05,1.0,355,0.006597279827740499,-0.5367882086981401,0.012290284549544646,-0.541315882080551,0.020455924930572467,-0.39978013403220947,0.05116793754670255,-0.016068887955696165,-0.26965291218563936,-0.05959100469359563,0.0061035489170786494,-0.2276636913795771,0.02680949641153968,-0.35443986032932084,8,"{""2011"": 0.0, ""2012"": 0.1157, ""2013"": 0.292, ""2014"": -0.0858, ""2015"": -0.0883, ""2016"": 0.2175, ""2017"": 0.2201, ""2018"": -0.3544, ""2019"": 0.051, ""2020"": -0.0983, ""2021"": 0.1662, ""2022"": -0.1518, ""2023"": -0.0986, ""2024"": 0.2428, ""2025"": -0.0673, ""2026"": -0.022}",0.09194254675530426,0.38873239436619716
rsi2,False,10,0.005,1.0,722,0.04615951025124265,-0.18259086540882818,0.25280295456122454,-0.18438095565839263,0.055321218548109785,-0.14788537400030743,0.3740817435265423,0.023351160315938202,-0.1469981706728597,0.15885340755638078,0.060250285981134244,-0.1214635455380001,0.4960359564202317,-0.11290355798523055,6,"{""2011"": 0.0, ""2012"": 0.0137, ""2013"": 0.2983, ""2014"": 0.023, ""2015"": -0.0577, ""2016"": 0.1063, ""2017"": 0.1157, ""2018"": -0.0694, ""2019"": 0.165, ""2020"": -0.0301, ""2021"": 0.0935, ""2022"": -0.1129, ""2023"": -0.0184, ""2024"": 0.2222, ""2025"": -0.0365, ""2026"": 0.0658}",0.2092112109038362,0.42382271468144045
rsi2,False,10,0.01,1.0,728,0.055011758874260686,-0.2980618710278178,0.18456489816883187,-0.3016102303092103,0.056968732069894834,-0.2624553297081009,0.2170606789858474,0.01047847807823521,-0.23679530003059002,0.04425120801334133,0.11075137333118024,-0.20790079773134562,0.5327125943705893,-0.18308953634726755,6,"{""2011"": 0.0, ""2012"": 0.0172, ""2013"": 0.4313, ""2014"": 0.028, ""2015"": -0.1291, ""2016"": 0.1234, ""2017"": 0.1207, ""2018"": -0.1023, ""2019"": 0.2355, ""2020"": -0.0989, ""2021"": 0.1459, ""2022"": -0.1831, ""2023"": -0.0263, ""2024"": 0.4355, ""2025"": -0.0764, ""2026"": 0.1264}",0.17564808026265816,0.41208791208791207
rsi2,False,10,0.02,1.0,710,0.04998468790600774,-0.3399017398803311,0.14705628727762854,-0.34122870568102637,0.05614263553769505,-0.24220775429826702,0.23179536799039943,0.01994423168783932,-0.2736648138758183,0.07287831930373583,0.07925251009071488,-0.22585076954949823,0.3509065311081246,-0.18774422891761167,6,"{""2011"": 0.0, ""2012"": 0.1, ""2013"": 0.21, ""2014"": 0.0534, ""2015"": -0.0886, ""2016"": 0.1335, ""2017"": 0.1772, ""2018"": -0.1408, ""2019"": 0.2019, ""2020"": -0.0372, ""2021"": 0.1499, ""2022"": -0.1877, ""2023"": -0.0913, ""2024"": 0.4084, ""2025"": -0.1204, ""2026"": 0.1659}",0.18576324655423054,0.4154929577464789
rsi2,False,10,0.05,1.0,710,0.04998468790600774,-0.3399017398803311,0.14705628727762854,-0.34122870568102637,0.05614263553769505,-0.24220775429826702,0.23179536799039943,0.01994423168783932,-0.2736648138758183,0.07287831930373583,0.07925251009071488,-0.22585076954949823,0.3509065311081246,-0.18774422891761167,6,"{""2011"": 0.0, ""2012"": 0.1, ""2013"": 0.21, ""2014"": 0.0534, ""2015"": -0.0886, ""2016"": 0.1335, ""2017"": 0.1772, ""2018"": -0.1408, ""2019"": 0.2019, ""2020"": -0.0372, ""2021"": 0.1499, ""2022"": -0.1877, ""2023"": -0.0913, ""2024"": 0.4084, ""2025"": -0.1204, ""2026"": 0.1659}",0.18576324655423054,0.4154929577464789
rsi2,False,15,0.005,1.0,1085,0.053875593619081785,-0.2859048747614876,0.1884388773154945,-0.28734650276467566,0.0690763350817738,-0.1882649513502055,0.3669102219312177,0.019581491506365456,-0.19532189263024324,0.1002524153471852,0.07084578289033416,-0.16635605061621572,0.4258683866796992,-0.17341118281154333,5,"{""2011"": 0.0, ""2012"": 0.0522, ""2013"": 0.3534, ""2014"": 0.0093, ""2015"": -0.0463, ""2016"": 0.1378, ""2017"": 0.1248, ""2018"": -0.0905, ""2019"": 0.1751, ""2020"": -0.0203, ""2021"": 0.1338, ""2022"": -0.1734, ""2023"": -0.0749, ""2024"": 0.3185, ""2025"": 0.0053, ""2026"": 0.0409}",0.18997102606869853,0.41935483870967744
rsi2,False,15,0.01,1.0,1065,0.05173453363770575,-0.33909218696564203,0.15256775480629894,-0.3392464935994228,0.061956258593247604,-0.2007214391606439,0.3086678675298955,0.023888376462093186,-0.2666196727466572,0.08959720119674737,0.07191842616484712,-0.21505107693568692,0.33442485938517297,-0.1680508303344611,6,"{""2011"": 0.0, ""2012"": 0.1218, ""2013"": 0.2399, ""2014"": -0.0491, ""2015"": -0.0431, ""2016"": 0.1754, ""2017"": 0.1537, ""2018"": -0.1129, ""2019"": 0.2009, ""2020"": -0.0115, ""2021"": 0.1105, ""2022"": -0.1681, ""2023"": -0.1155, ""2024"": 0.31, ""2025"": 0.0101, ""2026"": 0.0903}",0.17929849186549107,0.4169014084507042
rsi2,False,15,0.02,1.0,1065,0.05175370070845475,-0.33909218696564203,0.1526242794668065,-0.33924649359942305,0.061982229840947145,-0.2007199010283861,0.30879962337257993,0.02388837646212716,-0.2666196727466573,0.08959720119687475,0.07194919408201805,-0.21497812594835586,0.334681464751918,-0.1680508303344611,6,"{""2011"": 0.0, ""2012"": 0.1218, ""2013"": 0.2399, ""2014"": -0.0491, ""2015"": -0.0431, ""2016"": 0.1755, ""2017"": 0.1538, ""2018"": -0.1129, ""2019"": 0.2009, ""2020"": -0.0115, ""2021"": 0.1105, ""2022"": -0.1681, ""2023"": -0.1155, ""2024"": 0.3101, ""2025"": 0.0102, ""2026"": 0.0903}",0.17929849186549107,0.4169014084507042
rsi2,False,15,0.05,1.0,1065,0.05175370070845475,-0.33909218696564203,0.1526242794668065,-0.33924649359942305,0.061982229840947145,-0.2007199010283861,0.30879962337257993,0.02388837646212716,-0.2666196727466573,0.08959720119687475,0.07194919408201805,-0.21497812594835586,0.334681464751918,-0.1680508303344611,6,"{""2011"": 0.0, ""2012"": 0.1218, ""2013"": 0.2399, ""2014"": -0.0491, ""2015"": -0.0431, ""2016"": 0.1755, ""2017"": 0.1538, ""2018"": -0.1129, ""2019"": 0.2009, ""2020"": -0.0115, ""2021"": 0.1105, ""2022"": -0.1681, ""2023"": -0.1155, ""2024"": 0.3101, ""2025"": 0.0102, ""2026"": 0.0903}",0.17929849186549107,0.4169014084507042
rsi2,False,20,0.005,1.0,1458,0.056964024094714016,-0.29923425675303883,0.19036598520779333,-0.29854141590728733,0.056401428836734935,-0.2389358800449891,0.23605257120075537,0.03652458390866675,-0.2184059574179027,0.16723254411407754,0.08993247773722834,-0.16856996428719273,0.5335023835207697,-0.17876154953331924,5,"{""2011"": 0.0, ""2012"": 0.0843, ""2013"": 0.374, ""2014"": 0.0179, ""2015"": -0.074, ""2016"": 0.113, ""2017"": 0.1375, ""2018"": -0.1746, ""2019"": 0.1646, ""2020"": -0.0332, ""2021"": 0.2467, ""2022"": -0.1788, ""2023"": -0.065, ""2024"": 0.2541, ""2025"": 0.0825, ""2026"": 0.0687}",0.18522792590457485,0.4176954732510288
rsi2,False,20,0.01,1.0,1421,0.04714609019701199,-0.34249741870499717,0.1376538555393326,-0.34460901510841735,0.05143971026284655,-0.2647530358099658,0.1942931838551944,0.02663456390200447,-0.2569152763719492,0.10367061187690634,0.06953538049770014,-0.21820379624281216,0.31867172659234017,-0.19599868358965378,5,"{""2011"": 0.0, ""2012"": 0.0776, ""2013"": 0.2694, ""2014"": 0.0906, ""2015"": -0.1007, ""2016"": 0.1944, ""2017"": 0.098, ""2018"": -0.1929, ""2019"": 0.1236, ""2020"": -0.0148, ""2021"": 0.2461, ""2022"": -0.196, ""2023"": -0.0817, ""2024"": 0.2196, ""2025"": 0.0442, ""2026"": 0.0836}",0.15948931754444956,0.4088669950738916
