ticker,signal_date,pa,osc,rsi14,mom21,mom63,mom126,rs63,atr_pct,ema20_dist,ema50_dist,vol_ratio,body_pct,lower_wick,close_location,spy_strength,qqq_strength,stop_pct,entry_date,exit_date,r,planned_rr,status
TSLA,2026-01-22,4,2,51.76461474350142,-0.0661679676802874,0.0152733374487705,0.3512147842507418,0.4522292993630573,0.0349210001696647,0.0118194645371356,0.015864205039715,1.135497257659544,0.8417300414619499,0.1499703326362708,0.9917003740982206,0.0715699983300999,0.0764043683995956,0.0705343869732796,2026-01-23,2026-01-29,-1.0283549639519467,1.5496540970968335,stop
BKNG,2025-08-14,4,2,47.06984718577006,-0.0306390343041655,0.0532322520684493,0.0971249292915426,0.4681528662420382,0.0208621505360061,-0.0057814566451586,-0.001103534490995,0.8849078426064916,0.177027437865769,0.4789769704339942,0.6560044082997633,0.1010428040100495,0.1300397516433358,0.0338678789094499,2025-08-15,2025-09-26,0.17178254887759,1.5836858219344645,time
HLT,2023-08-29,5,2,48.51298150369772,-0.0354356207850887,0.1021466779024726,0.0389338867672854,0.6217948717948718,0.0178982129677632,-0.0037479067683016,0.0048369637924752,1.0845815558206071,0.5335666183202405,0.3639623221381649,0.8975289404584054,0.0691366139608455,0.1180337416671029,0.0245491095699024,2023-08-30,2023-09-11,1.64975716008066,1.731226510091303,target
ORLY,2023-06-08,5,3,47.66021005292905,-0.0490634265144748,0.1026011646166571,0.0928332073162683,0.7259615384615384,0.0210324984981491,-0.0065312050826573,0.0047248553409879,0.813389456804971,0.8764117369736365,0.095516235757467,0.9719279727311034,0.0636808423325479,0.1408886204888124,0.0362955854216067,2023-06-09,2023-06-30,1.6212737703148985,1.6763768903436334,target
ORLY,2025-01-13,4,2,48.494209947108565,-0.0443873703350086,0.0331068340579356,0.163473112529735,0.6528662420382165,0.0165881723546827,-0.0012130965773565,2.3628501243599945e-05,1.050178839104172,0.7102539120324267,0.0597395746421708,0.7699934866745974,0.049960318078692,0.0610186597927466,0.031109947397894,2025-01-14,2025-01-27,1.7260137929269677,1.7903019119141244,target
LEN,2023-06-01,4,3,43.83536984713192,-0.0433475498655488,0.1295321506630284,0.2605930422131124,0.842948717948718,0.0208037821638373,-0.0173460983752568,-0.0010306964497011,1.081050130278751,0.9485957559642644,0.0,0.9485957559642644,0.0488019763484481,0.1454999630132023,0.0305043001450741,2023-06-02,2023-06-06,1.919152229585523,1.984716756242036,target
KBH,2025-10-14,6,2,46.903967929292165,-0.0601319346261152,0.1218292376694816,0.2116832669825228,0.7133757961783439,0.0331834265819467,-0.0109954189301284,-0.0075455092416093,1.3280338622180008,0.9381721863540524,0.0,0.9381721863540524,0.0878764437730308,0.1101538182317813,0.0732603982344089,2025-10-15,2025-11-25,0.541403564482714,1.5314163480694487,time
RCL,2025-01-14,6,2,45.82469189549145,-0.0621429363855808,0.1766704927706792,0.3761079270618368,0.8805732484076433,0.0275108133613103,-0.0094068075312,0.010442659456173,1.0030175955215967,0.0194651628160788,0.8175182752744551,0.8369834380905339,0.05086750026727,0.0593786623027843,0.0597228401679336,2025-01-15,2025-01-28,1.61606556315794,1.6495535887504311,target
AEO,2026-02-02,4,2,49.13797649324618,-0.0609959877529101,0.4970696938721672,1.3247243460874731,0.9808917197452228,0.0421339950554182,-0.0053991447093765,0.035843378374309,1.085186144776783,0.9133853773995813,0.0708662363369286,0.9842516137365098,0.0758543931880999,0.0793508041019039,0.0771105930597457,2026-02-03,2026-02-05,-1.0259367736732408,1.8384447765941885,stop
URBN,2023-09-12,4,2,47.61938246901466,-0.0804724064118345,0.0333332705399656,0.2996894116755058,0.5808,0.028618910658615,-0.0020319748616017,-0.0077169546935927,1.2132831920453822,0.6736108167676853,0.0347216335353706,0.708332450303056,0.0555510656859754,0.1007444764888849,0.0760886303002696,2023-09-13,2023-09-25,-1.20399078052101,1.5810597473475374,gap_stop
PM,2023-08-25,4,3,45.16523762756253,-0.0356054157123032,0.0614793006301419,-0.0095805767126687,0.5224358974358975,0.0134484395866358,-0.0045900064055398,-0.0088763624450936,0.8677646827804096,0.3518511977507333,0.5925952089970818,0.9444464067478152,0.0485655031513825,0.0882974863694427,0.0278599893512736,2023-08-28,2023-09-26,-1.0717875364122695,1.8046548284262032,stop
MDLZ,2023-06-02,5,2,46.05407325711151,-0.0357051155891939,0.136487086485368,0.1109490367269494,0.8525641025641025,0.0153875143921446,-0.0109698568968054,0.0117977746229602,0.9824265448974804,0.581394936214758,0.3139493621475805,0.8953442983623386,0.0632921336967335,0.1523243274183894,0.0284753899231373,2023-06-05,2023-06-07,-1.0702360882642354,1.8668374996143928,stop
MKC,2024-10-23,4,2,43.88998539485802,-0.047448471318839,0.0670818361690039,0.0581583673549659,0.4904458598726114,0.0172851168922045,-0.0124004266417858,-0.0056080619623571,0.9540542114230308,0.8216567938070772,0.1273914754863089,0.949048269293386,0.0941929473501281,0.0818309345347081,0.041384552368798,2024-10-24,2024-11-08,-1.0826476243131584,1.578666298524687,gap_stop
MNST,2024-02-13,4,3,50.17130089655936,-0.0489415652326483,0.0159189777052746,-0.0482968743464801,0.2076677316293929,0.0161477902236671,0.0011031892390838,0.0033952383516813,1.0650685970035303,0.1923082566115247,0.5192311924586436,0.7115394490701683,0.1062362372779353,0.1421580401969748,0.0265435811890821,2024-02-14,2024-02-29,1.9639803012600572,1.9742579448609372,target
CAH,2023-09-07,4,2,48.528480154033254,-0.0345464641673762,0.0695944213775023,0.2340710398421184,0.6432,0.0178147345222562,0.0006099789525437,-0.0065116490947003,0.9392016552143344,0.4662140566844972,0.1959471302052776,0.6621611868897749,0.0546878372238515,0.1021017268876069,0.0397583175093173,2023-09-08,2023-10-19,1.3279859604596616,1.845674461318136,time
EOG,2024-09-17,5,2,49.15673171631246,-0.0380290354486119,0.0417223972985565,0.0106686953991546,0.3917197452229299,0.0204313407810648,0.0025395047447591,-0.0095810676414339,1.2801098094295655,0.8376979244891128,0.0890041062840549,0.9267020307731676,0.0913031318773589,0.073293883451986,0.0577577938211946,2024-09-18,2024-10-07,1.583110535168179,1.6177378965627562,target
MPC,2023-10-09,5,2,47.032147961607954,-0.0562746987090142,0.2275125156944766,0.1301379855842497,0.97444089456869,0.0281298724415416,-0.0132411168974073,0.0159247055289444,0.8707899809822999,0.3312527418032066,0.5124978542409666,0.8437505960441732,0.0219269433078215,0.0705604475834327,0.0460946921799919,2023-10-10,2023-11-02,1.9056436910347485,1.9490326346508668,target
FANG,2026-01-09,4,1,47.711625349477025,-0.0680280678732064,0.0292311638152138,0.0357749943768765,0.4920382165605095,0.0332333193415308,-0.0082715165130833,-0.0063017135608525,1.0112703581327362,0.0094039988519996,0.529780924136615,0.5391849229886146,0.0860073261592939,0.0934650518206876,0.0568260037101482,2026-01-12,2026-01-29,2.08071984011331,1.9507749706312552,target
CNX,2026-01-07,6,2,46.51536283411383,-0.1002445509989563,0.0962168475305147,0.1302210591197212,0.7197452229299363,0.0303165989326078,-0.0128859001624755,0.0044796671822902,0.8369283676168378,0.677420281056958,0.1720427902245338,0.8494630712814918,0.0807822102608353,0.0908172989689284,0.0807625771410093,2026-01-08,2026-02-20,1.2583430965108666,1.7724937502714986,time
WMB,2026-04-23,4,2,48.18901090593818,-0.0377383380131396,0.1325381018873637,0.167188423753561,0.7945859872611465,0.0229100579746808,-0.0027781618277008,0.0075893318371695,0.963401758832232,0.1898751291683981,0.3291162467285365,0.5189913758969347,0.075961516210421,0.1023723578496869,0.0364188462190488,2026-04-24,2026-04-30,1.5362235168542544,1.5911401385388233,target
NRG,2024-12-23,4,2,46.43249065096218,-0.0479924296998237,0.0538922192953921,0.1324159225317642,0.6369426751592356,0.0370332817429241,-0.0164684116602154,-0.0029385675933438,1.0078780855161944,0.4733879429911087,0.4509806016750478,0.9243685446661566,0.0830643665901924,0.109352289734883,0.0581179074815306,2024-12-24,2025-01-15,1.86298313119558,1.8277145052342532,target
JPM,2024-04-19,4,2,43.907044063473705,-0.0481141351321067,0.0973153224898006,0.28871312315744,0.7252396166134185,0.0197429580740664,-0.0171854772807402,-0.0016250987314719,1.306276605335809,0.760628238651495,0.2214742648815807,0.9821025035330758,0.0545738853433961,0.0421457932773112,0.0384796184342649,2024-04-22,2024-05-10,1.734547947865607,1.786523515227758,target
SCHW,2024-01-19,5,2,43.472362136643845,-0.0797865690291671,0.2359520679875422,-0.0533112673157539,0.7795527156549521,0.0271242094429548,-0.0259685895660028,0.0070245661163761,1.450071926360184,0.3947373176221165,0.5947361129794242,0.9894734306015408,0.1007930822209735,0.1522603575359993,0.0681753049561866,2024-01-22,2024-03-04,0.9038048336050724,1.652426915072101,time
SCHW,2025-01-16,5,2,52.04426618179554,-0.0506661053296835,0.0529305837440698,0.1923482679499986,0.6831210191082803,0.021402027232259,0.0113189907059776,0.0058167911415412,1.0386050889054426,0.9452769743484676,0.0497506206016983,0.995027594950166,0.0664690856715286,0.0744575542289096,0.0609951154484366,2025-01-17,2025-01-28,1.5171656495028387,1.549955160356224,target
MA,2024-04-23,4,2,45.097658648659745,-0.0378036965114781,0.0562973899009739,0.2075429947294036,0.5734824281150159,0.0149157759058101,-0.0067334518802891,-0.0032716237030028,0.8859460686716266,0.7654296401948422,0.2063510858742121,0.9717807260690544,0.0754110669215033,0.067055891935126,0.0287784375515479,2024-04-24,2024-04-30,-1.0694964761869925,1.6120342355994148,stop
RF,2024-04-22,4,2,45.653792601689794,-0.0481389635964185,0.018936924302952,0.1958574461035818,0.476038338658147,0.0261731060774891,-0.0144872910606613,-0.0032714303121786,1.9322939950281597,0.5964918151276231,0.2456130957958031,0.8421049109234262,0.0636052545574021,0.0520753366888679,0.046268261131938,2024-04-23,2024-05-29,-1.0432261760237072,1.948547903230176,stop
CFG,2025-01-13,4,3,47.22527368244947,-0.0482759755243332,0.0799879462801824,0.1790942149469552,0.7515923566878981,0.0259943194344257,-0.0055363348102904,-0.0048111140754603,1.130984695426768,0.8966086758244124,0.0710803798677502,0.9676890556921628,0.049960318078692,0.0610186597927466,0.060272548110621,2025-01-14,2025-02-26,0.2169912035461008,1.5933561112004049,time
CFG,2026-06-02,4,3,49.00065507992857,-0.032753754356228,0.0515796491677142,0.1681876384408291,0.6257961783439491,0.0241797459892106,-0.0025939858565682,0.0011706429909503,1.4312716218150234,0.8723434044193739,0.0585090193372968,0.9308524237566708,0.1218361226808188,0.2075044964179231,0.0389560305694919,2026-06-03,2026-06-09,1.617201958200106,1.668541891215927,target
STT,2026-03-11,5,2,47.71515445163119,-0.0616621729640008,0.02221146699718,0.1401230987827013,0.4952229299363057,0.0340977408524989,-0.0054534207071175,-0.0093259878713971,1.6492432516773288,0.8215063890110317,0.1354834581383605,0.9569898471493924,0.0323879237761874,0.0365154722903913,0.0617013228618503,2026-03-12,2026-04-08,1.680516310503652,1.7129305263945822,target
ICE,2024-11-18,4,3,45.86865561414369,-0.0547862912695146,0.0024152241943251,0.1584940590817394,0.3455414012738853,0.0176330796581909,-0.005357992611144,-0.0084010512969423,1.1520771395066003,0.921502968440779,0.0477814810957266,0.9692844495365056,0.0939123906660435,0.0881103507520324,0.0350219818644079,2024-11-19,2024-12-18,-1.0571069909105446,1.7379396792994728,stop
CB,2024-07-11,4,2,49.080072997025034,-0.0328925153246045,0.0438912203085897,0.1528270990318427,0.5422647527910686,0.0153318694947277,-0.000211896291004,0.0008402880649858,1.1464718433572338,0.5603948837161623,0.3590615367284905,0.9194564204446528,0.1230039570245267,0.1565612199224646,0.0292569047689537,2024-07-12,2024-07-30,1.8476353111226955,1.9159952424207705,target
CB,2026-01-23,4,1,43.35694593970309,-0.0322882343247243,0.0882034305781649,0.113738990588817,0.643312101910828,0.0157049631554368,-0.0111852458305217,-0.0011272102577931,1.2404874898205611,0.1181786655569485,0.4250034678873576,0.5431821334443062,0.0711917138066993,0.0789462817906474,0.0234326019650087,2026-01-26,2026-02-04,2.46520071024836,1.7871243978362386,target
